ID,City,Year,Sport,Event,Sex,Medal,Age,Name,NOC
130010,Rio de Janeiro,2016,Hockey,Hockey Women's Hockey,F,Gold,28.0,Nicola White,GBR
82859,Rio de Janeiro,2016,Judo,Judo Men's Extra-Lightweight,M,Gold,30.0,Beslan Zaudinovich Mudranov,RUS
112113,Rio de Janeiro,2016,Judo,Judo Men's Extra-Lightweight,M,Silver,23.0,Yeldos Bakhtybayevich Smetov,KAZ
117999,Rio de Janeiro,2016,Judo,Judo Men's Extra-Lightweight,M,Bronze,23.0,Naohisa Takato,JPN
123501,Rio de Janeiro,2016,Judo,Judo Men's Extra-Lightweight,M,Bronze,22.0,Diyorbek Urozboyev,UZB
44679,Rio de Janeiro,2016,Judo,Judo Men's Half-Heavyweight,M,Bronze,25.0,Ryunosuke Haga,JPN
64292,Rio de Janeiro,2016,Judo,Judo Men's Half-Heavyweight,M,Gold,25.0,Luk Krplek,CZE
74942,Rio de Janeiro,2016,Judo,Judo Men's Half-Heavyweight,M,Bronze,28.0,Cyrille Maret,FRA
97740,Rio de Janeiro,2016,Judo,Judo Men's Half-Heavyweight,M,Silver,25.0,Elmar Qasmov,AZE
3566,Rio de Janeiro,2016,Judo,Judo Men's Half-Lightweight,M,Silver,22.0,An Ba-Ul,KOR
8452,Rio de Janeiro,2016,Judo,Judo Men's Half-Lightweight,M,Gold,21.0,Fabio Basile,ITA
31270,Rio de Janeiro,2016,Judo,Judo Men's Half-Lightweight,M,Bronze,26.0,Masashi Ebinuma,JPN
112646,Rio de Janeiro,2016,Judo,Judo Men's Half-Lightweight,M,Bronze,29.0,Rishod Rashidovich Sobirov,UZB
59097,Rio de Janeiro,2016,Judo,Judo Men's Half-Middleweight,M,Gold,22.0,Khasan Magometovich Khalmurzayev,RUS
84093,Rio de Janeiro,2016,Judo,Judo Men's Half-Middleweight,M,Bronze,22.0,Takanori Nagase,JPN
115095,Rio de Janeiro,2016,Judo,Judo Men's Half-Middleweight,M,Silver,30.0,Travis Stevens,USA
120858,Rio de Janeiro,2016,Judo,Judo Men's Half-Middleweight,M,Bronze,29.0,Sergiu Toma,UAE
24730,Rio de Janeiro,2016,Judo,Judo Men's Heavyweight,M,Bronze,29.0,Rafael Carlos da Silva,BRA
45940,Rio de Janeiro,2016,Judo,Judo Men's Heavyweight,M,Silver,24.0,Hisayoshi Harasawa,JPN
100905,Rio de Janeiro,2016,Judo,Judo Men's Heavyweight,M,Gold,27.0,Teddy Pierre-Marie Riner,FRA
105958,Rio de Janeiro,2016,Judo,Judo Men's Heavyweight,M,Bronze,25.0,Or Sasson,ISR
89186,Rio de Janeiro,2016,Judo,Judo Men's Lightweight,M,Gold,24.0,Shohei Ono,JPN
89632,Rio de Janeiro,2016,Judo,Judo Men's Lightweight,M,Silver,24.0,Rstm Orucov,AZE
109358,Rio de Janeiro,2016,Judo,Judo Men's Lightweight,M,Bronze,24.0,Lasha Shavdatuashvili,GEO
124944,Rio de Janeiro,2016,Judo,Judo Men's Lightweight,M,Bronze,32.0,Dirk Van Tichelt,BEL
7026,Rio de Janeiro,2016,Judo,Judo Men's Middleweight,M,Gold,21.0,Mashu Baker,JPN
20386,Rio de Janeiro,2016,Judo,Judo Men's Middleweight,M,Bronze,25.0,Cheng Xunzhao,CHN
44313,Rio de Janeiro,2016,Judo,Judo Men's Middleweight,M,Bronze,24.0,Gwak Dong-Han,KOR
70385,Rio de Janeiro,2016,Judo,Judo Men's Middleweight,M,Silver,27.0,Varlam Lip'art'eliani,GEO
38011,Rio de Janeiro,2016,Judo,Judo Women's Extra-Lightweight,F,Bronze,24.0,Otgontsetseg Galbadrakhyn,KAZ
54503,Rio de Janeiro,2016,Judo,Judo Women's Extra-Lightweight,F,Silver,25.0,Jeong Bo-Kyeong,KOR
62386,Rio de Janeiro,2016,Judo,Judo Women's Extra-Lightweight,F,Bronze,21.0,Ami Kondo,JPN
91398,Rio de Janeiro,2016,Judo,Judo Women's Extra-Lightweight,F,Gold,30.0,Paula Beln Pareto,ARG
24724,Rio de Janeiro,2016,Judo,Judo Women's Half-Heavyweight,F,Bronze,25.0,Mayra Aguiar da Silva,BRA
46207,Rio de Janeiro,2016,Judo,Judo Women's Half-Heavyweight,F,Gold,26.0,Kayla Harrison,USA
118970,Rio de Janeiro,2016,Judo,Judo Women's Half-Heavyweight,F,Silver,26.0,Audrey Tcheumo,FRA
125754,Rio de Janeiro,2016,Judo,Judo Women's Half-Heavyweight,F,Bronze,25.0,"Anamari ""Ana"" Velenek",SLO
40617,Rio de Janeiro,2016,Judo,Judo Women's Half-Lightweight,F,Silver,21.0,Odette Giuffrida,ITA
58601,Rio de Janeiro,2016,Judo,Judo Women's Half-Lightweight,F,Gold,25.0,Majlinda Kelmendi,KOS
65424,Rio de Janeiro,2016,Judo,Judo Women's Half-Lightweight,F,Bronze,27.0,Nataliya Yuryevna Kuzyutina,RUS
84318,Rio de Janeiro,2016,Judo,Judo Women's Half-Lightweight,F,Bronze,27.0,Misato Nakamura,JPN
1131,Rio de Janeiro,2016,Judo,Judo Women's Half-Middleweight,F,Silver,23.0,Clarisse Agbegnenou,FRA
39695,Rio de Janeiro,2016,Judo,Judo Women's Half-Middleweight,F,Bronze,27.0,Yarden Gerbi,ISR
122097,Rio de Janeiro,2016,Judo,Judo Women's Half-Middleweight,F,Gold,25.0,Tina Trstenjak,SLO
124575,Rio de Janeiro,2016,Judo,Judo Women's Half-Middleweight,F,Bronze,29.0,Anicka van Emden,NED
3672,Rio de Janeiro,2016,Judo,Judo Women's Heavyweight,F,Gold,28.0,milie Andol,FRA
89582,Rio de Janeiro,2016,Judo,Judo Women's Heavyweight,F,Silver,26.0,Idalys Ortz Bocourt,CUB
132243,Rio de Janeiro,2016,Judo,Judo Women's Heavyweight,F,Bronze,25.0,Kanae Yamabe,JPN
133368,Rio de Janeiro,2016,Judo,Judo Women's Heavyweight,F,Bronze,29.0,Yu Song,CHN
29513,Rio de Janeiro,2016,Judo,Judo Women's Lightweight,F,Silver,25.0,Dorjsurengiin Sumiya,MGL
76576,Rio de Janeiro,2016,Judo,Judo Women's Lightweight,F,Bronze,28.0,Kaori Matsumoto,JPN
81491,Rio de Janeiro,2016,Judo,Judo Women's Lightweight,F,Bronze,30.0,Telma Alexandra Pinto Monteiro,POR
110549,Rio de Janeiro,2016,Judo,Judo Women's Lightweight,F,Gold,24.0,Rafaela Lopes Silva,BRA
3206,Rio de Janeiro,2016,Judo,Judo Women's Middleweight,F,Silver,30.0,Yuri Alvear Orjuela,COL
22828,Rio de Janeiro,2016,Judo,Judo Women's Middleweight,F,Bronze,29.0,Sally Conway,GBR
117729,Rio de Janeiro,2016,Judo,Judo Women's Middleweight,F,Gold,26.0,Haruka Tachimoto,JPN
125307,Rio de Janeiro,2016,Judo,Judo Women's Middleweight,F,Bronze,26.0,Laura Vargas Koch,GER
48025,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Men's Individual,M,Bronze,26.0,Ismael Marcelo Hernndez Uscanga,MEX
69026,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Men's Individual,M,Gold,28.0,Aleksandr Leonidovich Lesun,RUS
122954,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Men's Individual,M,Silver,29.0,Pavlo Yuriyovych Tymoshchenko,UKR
22093,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Women's Individual,F,Silver,27.0,lodie Pascaline Clouvel,FRA
33241,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Women's Individual,F,Gold,24.0,Chloe Esposito,AUS
87197,Rio de Janeiro,2016,Modern Pentathlon,Modern Pentathlon Women's Individual,F,Bronze,25.0,Oktawia Nowacka,POL
1262,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Silver,23.0,Sandra Aguilar Navarro,ESP
11739,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Gold,18.0,Vera Leonidovna Biryukova,RUS
12291,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Gold,22.0,Anastasiya Ilyinichna Bliznyuk,RUS
39142,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Silver,22.0,Artemi Gavezou Castro,ESP
57035,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Bronze,25.0,Reneta Kamberova,BUL
58277,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Bronze,20.0,Lyubomira Kazanova,BUL
71344,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Silver,21.0,Elena Lpez Benaches,ESP
73336,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Bronze,25.0,Mihaela Maevska,BUL
73925,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Gold,25.0,Anastasiya Ivanovna Maksimova,RUS
80970,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Silver,21.0,Lourdes Mohedano Snchez de Mora,ESP
84823,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Bronze,22.0,Tsvetelina Biserova Naydenova,BUL
97865,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Silver,24.0,Alejandra Quereda Flores,ESP
118724,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Gold,19.0,Anastasiya Alekseyevna Tatareva,RUS
120693,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Bronze,21.0,Hristiana Todorova,BUL
120817,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,F,Gold,18.0,Mariya Yuryevna Tolkachova,RUS
64658,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,F,Silver,18.0,Yana Alekseyevna Kudryavtseva,RUS
74270,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,F,Gold,20.0,Margarita Abdullayevna Mamun,RUS
101183,Rio de Janeiro,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,F,Bronze,23.0,Hanna Serhivna Rizatdinova,UKR
10181,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,27.0,Paul Bennett,GBR
29899,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,27.0,Felix Drahotta,GER
30808,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,28.0,Scott David Durant,GBR
42000,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,27.0,"Matthew Anthony W. ""Matt"" Gotrel",GBR
47603,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,28.0,Kaj Hendriks,NED
48586,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,37.0,Phelan Peter Hill,GBR
53423,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,23.0,Malte Jakschik,GER
55069,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,28.0,Eric Johannesen,GER
64676,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,29.0,Andreas Kuffner,GER
66517,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,33.0,"Matthew Keir ""Matt"" Langridge",GBR
72059,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,31.0,Robert Lcken,NED
79256,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,32.0,Boaz Cornelius Meylink,NED
83359,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,28.0,Maximilian Munski,GER
87939,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,25.0,Hannes Ocik,GER
98886,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,30.0,"Thomas Matthew ""Tom"" Ransley",GBR
99523,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,35.0,"Peter ""Pete"" Reed",GBR
99780,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,27.0,Maximilian Reinelt,GER
101889,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,27.0,Boudewijn Rell,NED
105974,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,27.0,"William Spencer ""Will"" Satch",GBR
106100,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,33.0,Martin Sauer,GER
107131,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Silver,29.0,Richard Schmidt,GER
110265,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,29.0,Olivier Floris Johannes Siegelaar,NED
121915,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Gold,37.0,"Andrew ""Andy"" Triggs Hodge",GBR
123195,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,26.0,Dirk Uittenbogaard,NED
126144,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,29.0,"Pieter Gilles ""Mechiel"" Versluis",NED
130259,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,31.0,Peter Noel Jan Wiersum,NED
130298,Rio de Janeiro,2016,Rowing,Rowing Men's Coxed Eights,M,Bronze,22.0,Tone Wieten,NED
13359,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Silver,25.0,"Joshua ""Josh"" Booth",AUS
18870,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Bronze,30.0,Matteo Castaldo,ITA
30664,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Silver,27.0,Joshua Dunkley-Smith,AUS
42734,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Gold,32.0,"Alexander John ""Alex"" Gregory",GBR
48553,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Silver,23.0,"Alexander ""Alex"" Hill",AUS
70979,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Silver,28.0,William Lockwood,AUS
70992,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Bronze,21.0,Matteo Lodo,ITA
71687,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Gold,24.0,Constantine Michael Louloudis,GBR
81588,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Bronze,30.0,Domenico Montrone,ITA
84598,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Gold,26.0,George Christopher Nash,GBR
106423,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Gold,28.0,"Mohamed Karim ""Moe"" Sbihi",GBR
126330,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Fours,M,Bronze,23.0,Giuseppe Vicino,ITA
62,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Bronze,21.0,Giovanni Abagnale,ITA
13120,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Gold,30.0,Hamish Byron Bond,NZL
15181,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Silver,25.0,Lawrence Brittain,RSA
28068,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Bronze,24.0,Marco Di Costanzo,ITA
58380,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Silver,29.0,Shaun Keeling,RSA
83571,Rio de Janeiro,2016,Rowing,Rowing Men's Coxless Pairs,M,Gold,34.0,Eric Gordon Murray,NZL
13395,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Bronze,26.0,Kjetil Borch,NOR
43037,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Silver,30.0,Mindaugas Grikonis,LTU
101070,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Silver,27.0,Saulius Ritter,LTU
111300,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Gold,26.0,Martin Sinkovi,CRO
111301,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Gold,28.0,Valent Sinkovi,CRO
122530,Rio de Janeiro,2016,Rowing,Rowing Men's Double Sculls,M,Bronze,40.0,Olaf Karl Tufte,NOR
8025,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Bronze,28.0,Thomas Gabriel Jrmie Baroukh,FRA
8214,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Silver,27.0,Jacob Jepsen Barse,DEN
22307,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Bronze,24.0,Thibault Colard,FRA
44384,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Gold,31.0,Mario-Elio Gyr,SUI
56133,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Silver,31.0,Morten Jrgensen,DEN
66805,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Silver,28.0,Jacob Sgaard Larsen,DEN
86104,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Gold,31.0,Simon Niepmann,SUI
98419,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Bronze,30.0,Guillaume Louis  Benoit Raineau,FRA
107750,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Gold,25.0,Simon Schrch,SUI
112904,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Bronze,31.0,Franck Robert Bernard Solforosi,FRA
121635,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Gold,26.0,Lucas Tramr,SUI
131072,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Coxless Fours,M,Silver,31.0,Kasper Winther Jrgensen,DEN
6346,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Gold,27.0,Jrmie Azou,FRA
15743,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Bronze,28.0,Kristoffer Brun,NOR
50232,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Gold,22.0,Pierre Houin,FRA
87962,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Silver,23.0,Gary O'Donovan,IRL
87963,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Silver,22.0,Paul O'Donovan,IRL
115643,Rio de Janeiro,2016,Rowing,Rowing Men's Lightweight Double Sculls,M,Bronze,27.0,Are Weierholt Strandli,NOR
9764,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Silver,26.0,Alexander Belonogoff,AUS
32577,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Bronze,37.0,Tnu Endrekson,EST
36350,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Silver,36.0,Karsten Forsterling,AUS
40549,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Silver,28.0,Cameron Girdlestone,AUS
43300,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Gold,27.0,Hans Gruhne,GER
53547,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Bronze,34.0,Andrei Jms,EST
77955,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Silver,29.0,James McRae,AUS
98448,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Bronze,33.0,Allar Raja,EST
107434,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Gold,25.0,Lauritz Schoof,GER
107703,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Gold,28.0,Karl Schulze,GER
117835,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Bronze,29.0,Kaspar Taimsoo,EST
129601,Rio de Janeiro,2016,Rowing,Rowing Men's Quadruple Sculls,M,Gold,31.0,Phillipp Wende,GER
30156,Rio de Janeiro,2016,Rowing,Rowing Men's Single Sculls,M,Gold,37.0,Alexander Mah Owens Drysdale,NZL
75551,Rio de Janeiro,2016,Rowing,Rowing Men's Single Sculls,M,Silver,28.0,Damir Martin,CRO
117258,Rio de Janeiro,2016,Rowing,Rowing Men's Single Sculls,M,Bronze,33.0,Ondej Synek,CZE
10173,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,27.0,Karen Bennett,GBR
10341,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,23.0,Mdlina Bere,ROU
12757,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,24.0,Andreea Boghian,ROU
18389,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,25.0,Olivia Frances Carnegie-Brown,GBR
22249,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,29.0,Roxana Gabriela Cogianu,ROU
22287,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,27.0,Adelina Maria Cojocariu-Bogus,ROU
26718,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,29.0,Zoe Michaela  de Toledo,GBR
30126,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,25.0,Daniela Druncea,ROU
31360,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,31.0,"Jessica Jane ""Jess"" Eddie",GBR
32404,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,25.0,Amanda Elmore,USA
40904,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,25.0,Tessa Gobbo,USA
42804,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,33.0,"Catherine Rose ""Katie"" Greves (-Solesbury)",GBR
50228,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,35.0,Frances Julia Houghton,GBR
68222,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,30.0,Zoe Samantha Lee,GBR
71034,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,28.0,"Eleanor ""Elle"" Logan",USA
83692,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,33.0,Meghan Musnicki,USA
89300,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,22.0,Laura Oprea,ROU
94066,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,25.0,Mihaela Petril,ROU
95862,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,30.0,Amanda Polk,USA
96123,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,20.0,Iuliana Popa,ROU
99568,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,28.0,Emily Regan,USA
107024,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,28.0,Lauren Schmetterling,USA
110718,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,27.0,Kerry Simmonds,USA
112592,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Gold,28.0,Katelin Snyder (-Guregian),USA
115883,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Bronze,27.0,Ioana Strungaru (Crciun-),ROU
117068,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,28.0,Polly Ann M. Swann,GBR
130868,Rio de Janeiro,2016,Rowing,Rowing Women's Coxed Eights,F,Silver,32.0,Melanie Kate Wilson,GBR
3691,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Bronze,23.0,Anne Dsane Andersen,DEN
9432,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Silver,25.0,"Genevieve ""Gen"" Behrent",NZL
40818,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Gold,30.0,Helen Rachel M. Glover,GBR
99021,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Bronze,22.0,Hedvig Lrke Berg Rasmussen,DEN
108041,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Silver,32.0,Rebecca Scown,NZL
114367,Rio de Janeiro,2016,Rowing,Rowing Women's Coxless Pairs,F,Gold,31.0,Heather Mary Stanning,GBR
37589,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Gold,29.0,Magdalena Fularczyk-Kozowska,POL
42312,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Silver,40.0,Katherine Jane Grainger,GBR
73153,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Gold,28.0,Natalia Madaj,POL
120074,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Silver,28.0,Victoria Thornley,GBR
123871,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Bronze,22.0,Milda Valiukait,LTU
126862,Rio de Janeiro,2016,Rowing,Rowing Women's Double Sculls,F,Bronze,27.0,Donata Vitartait,LTU
46951,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Gold,32.0,Maaike Christiane Head,NED
50653,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Bronze,25.0,Huang Wenyi,CHN
54302,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Silver,34.0,Lindsay Jennerich,CAN
87710,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Silver,24.0,Patricia Obee,CAN
90936,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Bronze,27.0,Pan Feihong,CHN
92193,Rio de Janeiro,2016,Rowing,Rowing Women's Lightweight Double Sculls,F,Gold,23.0,Ilse Paulis,NED
690,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Silver,31.0,Chantal Achterberg,NED
7612,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Gold,26.0,Carina Br,GER
11094,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Silver,25.0,Nicole Beukers,NED
14202,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Silver,31.0,Carline Bouw,NED
21492,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Bronze,24.0,Monika Ciaciuch,POL
53798,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Silver,27.0,Inge Janssen,NED
61721,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Bronze,25.0,Agnieszka Kobus,POL
69027,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Bronze,27.0,Joanna Leszczyska,POL
69771,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Gold,24.0,Julia Lier,GER
107069,Rio de Janeiro,2016,Rowing,Rowing Women's Quadruple Sculls,F,Gold,25.0,Lisa Schmidla,GER
