datetime,Hidráulica,Ajuste P48,Saldo Andorra,Saldo Marruecos,Saldo Francia,Saldo Portugal,otras renovables,Residuos no renovables,Cogeneración,Eólica,Carbón,Enlace Baleares,Consumo bombeo,Solar térmica,Solar fotovoltaica,Ciclo combinado,Turbinación bombeo,Nuclear
2022-02-24 13:00:00,1731.0,-1000.0,-35.0,-376.0,3200.0,-2168.7,609.1,325.6,3287.3,4570.3,820.0,-40.8,0.0,100.1,6309.4,6063.8,653.8,7086.0
2022-02-24 14:00:00,1748.1,-1100.0,-49.0,-376.0,3200.0,-2485.6,607.8,326.3,3268.9,5853.0,820.0,-40.8,0.0,74.9,5948.9,5065.7,847.9,7086.0
2022-02-24 15:00:00,2126.6,-1300.0,-48.0,-376.0,3200.0,-3084.5,606.3,325.8,3241.3,7220.6,820.0,-40.8,0.0,56.9,5308.3,4600.4,698.9,7086.0
2022-02-24 16:00:00,2156.4,-1000.0,-45.0,-226.0,3200.0,-3473.2,606.7,322.5,3236.7,8596.0,820.0,-40.8,0.0,81.3,3939.2,4525.9,447.8,7086.0
2022-02-24 17:00:00,2019.3,-700.0,-45.0,-112.0,3237.0,-3213.3,610.2,324.9,3251.7,9869.9,820.0,-40.8,0.0,69.2,2129.4,4527.2,442.0,7086.0
2022-02-24 18:00:00,2359.6,-600.0,-50.0,-162.0,2496.1,-2278.9,611.0,326.8,3289.3,10626.1,820.0,-40.8,0.0,22.1,458.8,5016.5,416.1,7088.0
2022-02-24 19:00:00,3540.1,-500.0,-57.0,-662.0,-99.8,-847.5,612.1,326.6,3306.8,11367.4,820.0,-40.8,0.0,0.8,12.8,6724.1,1641.9,7088.0
2022-02-24 20:00:00,2818.0,-270.6,-57.0,-676.0,1537.8,-556.0,608.7,326.5,3300.9,11557.4,820.0,-40.8,0.0,9.0,1.5,6145.1,1224.9,7089.0
2022-02-24 21:00:00,1869.2,-200.0,-52.0,-676.0,2545.5,-1289.6,608.9,327.4,3301.0,11723.5,820.0,-40.8,0.0,9.0,0.8,5634.6,592.0,7090.0
2022-02-24 22:00:00,2096.7,-500.0,-44.0,-530.0,1010.1,-1703.5,603.3,328.0,3279.0,12288.0,825.0,-40.8,0.0,9.0,0.5,4879.6,182.0,7090.0
2022-02-24 23:00:00,2272.6,-600.0,-35.0,-280.0,-854.8,-2086.6,603.6,320.0,3205.3,12169.6,820.0,-40.8,0.0,9.0,0.4,4625.4,48.0,7088.0
2022-02-25 00:00:00,1145.8,-180.2,-37.0,0.0,670.1,-2070.3,574.7,325.1,3147.9,12340.1,820.0,-40.8,-593.4,19.0,0.1,2743.0,0.0,7085.0
2022-02-25 01:00:00,1002.5,-526.6,-32.0,0.0,215.1,-1721.0,594.5,324.5,3062.7,12565.7,824.0,-40.8,-1317.0,19.0,9.9,2255.0,0.0,7085.0
2022-02-25 02:00:00,923.2,-739.3,-30.0,0.0,-577.9,-1597.0,592.7,321.5,3050.5,13038.1,824.0,-40.8,-1958.0,9.0,9.9,2331.8,0.0,7085.0
2022-02-25 03:00:00,862.8,-1200.0,-29.0,0.0,0.0,-2303.3,583.3,317.8,3030.4,13425.7,770.0,-40.8,-2219.4,9.0,0.1,2534.2,0.0,7085.0
2022-02-25 04:00:00,849.5,-800.0,-29.0,0.0,410.9,-2482.5,583.1,317.4,3037.5,13640.5,720.0,-40.8,-2621.0,9.0,0.1,2223.0,0.0,7085.0
2022-02-25 05:00:00,1104.5,-800.0,-30.0,0.0,-791.4,-2049.4,594.9,324.7,3058.6,14155.6,795.0,-40.8,-2373.3,9.0,0.1,2320.8,0.0,7086.0
2022-02-25 06:00:00,1259.9,-600.0,-36.0,0.0,-1156.6,-431.5,594.7,327.4,3093.4,14055.9,820.0,-40.8,-1719.1,9.0,0.1,2512.7,0.0,7086.0
2022-02-25 07:00:00,1533.4,-400.0,-48.0,-112.0,-1374.3,1304.1,600.9,334.1,3225.7,13883.3,820.0,-40.8,-390.1,9.0,10.8,2938.9,272.0,7087.0
2022-02-25 08:00:00,2410.3,-400.0,-58.0,-212.0,-1700.0,1656.6,611.8,333.1,3241.7,14016.8,820.0,-40.8,0.0,9.1,389.6,2233.0,1008.8,7087.0
2022-02-25 09:00:00,2047.7,-800.0,-47.0,-326.0,-1700.0,1622.0,612.7,331.0,3247.9,14329.1,820.0,-40.8,0.0,9.3,2056.4,1968.1,730.9,7086.1
2022-02-25 10:00:00,1789.3,-1200.0,-50.0,-326.0,-1348.4,399.0,612.9,331.3,3237.5,14618.2,820.0,-40.8,0.0,9.4,3600.0,2169.2,939.0,7087.0
2022-02-25 11:00:00,1652.7,-950.0,-48.0,-312.0,-462.0,-1086.9,611.5,332.8,3215.6,14078.6,820.0,-40.8,0.0,24.4,4589.5,2344.5,465.0,7084.0
2022-02-25 12:00:00,1569.6,-900.0,-47.0,-376.0,-418.9,-723.9,610.7,332.8,3211.1,13468.4,820.0,-40.8,0.0,17.3,5112.0,2346.4,303.0,7083.0
2022-02-25 13:00:00,1502.7,-700.0,-44.0,-176.0,677.9,-1240.8,610.9,325.7,3209.1,12666.4,820.0,-40.8,0.0,30.2,5151.1,2319.3,231.3,7083.0
2022-02-25 14:00:00,1430.6,-300.0,-59.0,-126.0,1043.6,-1812.7,611.4,326.4,3202.0,12417.2,820.0,-40.8,0.0,36.7,4997.1,2316.0,65.0,7083.0
2022-02-25 15:00:00,1320.6,-600.0,-56.0,-26.0,1096.5,-2047.0,607.8,325.9,3202.3,12049.6,820.0,-40.8,0.0,43.6,4615.0,2382.6,86.7,7083.0
2022-02-25 16:00:00,1539.3,-1000.0,-54.0,0.0,1032.4,-2427.9,610.1,324.0,3213.1,12219.2,820.0,-40.8,0.0,55.3,3829.5,2530.6,396.7,7083.0
2022-02-25 17:00:00,1767.2,-1300.0,-52.0,0.0,337.6,-1224.4,612.5,332.1,3229.5,12120.0,820.0,-40.8,0.0,66.9,2262.5,3042.3,989.8,7083.0
2022-02-25 18:00:00,4227.8,-1300.0,-28.0,0.0,-1950.0,-531.3,610.9,334.0,3254.8,11985.8,820.0,-40.8,0.0,42.1,565.8,3814.1,1497.4,7084.0
2022-02-25 19:00:00,4735.3,-900.0,-34.0,-512.1,-1650.0,1288.4,609.4,333.9,3261.5,12062.8,820.0,-40.8,0.0,11.0,19.9,4027.6,1678.2,7084.0
2022-02-25 20:00:00,4597.9,-200.0,-35.0,-626.0,490.3,163.9,599.2,329.6,3281.4,11370.7,820.0,-40.8,0.0,19.4,6.7,3906.3,1276.9,7085.0
2022-02-25 21:00:00,4038.1,-100.0,-29.0,-626.0,1923.3,-546.6,599.3,330.3,3277.6,11074.9,820.0,-40.8,-143.9,19.1,5.9,3889.5,271.5,7085.0
2022-02-25 22:00:00,2452.0,100.0,-50.0,-380.0,192.0,-292.2,596.0,330.4,3270.2,10528.2,820.0,-40.8,-143.9,14.0,0.5,4317.6,287.0,7085.0
2022-02-25 23:00:00,1574.1,200.0,-43.0,-180.0,-791.7,-635.7,595.1,330.7,3229.1,9735.1,820.0,-40.8,0.0,9.0,0.4,4319.3,311.0,7083.0
2022-02-26 00:00:00,2579.9,0.0,-46.0,0.0,-1863.2,-330.8,596.8,329.4,3176.1,9022.7,820.0,-40.8,0.0,19.0,0.1,4624.2,0.0,7084.4
2022-02-26 01:00:00,1846.9,0.0,-40.0,0.0,-1074.2,-495.5,594.6,328.9,3163.8,8005.3,820.0,-40.8,-263.3,19.0,0.1,4402.6,0.0,7084.4
2022-02-26 02:00:00,1182.5,0.0,-37.0,0.0,-250.1,-495.2,592.7,328.2,3152.9,7138.5,820.0,-40.8,-535.4,9.0,0.1,4175.5,0.0,7084.4
2022-02-26 03:00:00,832.1,100.0,-36.0,0.0,1744.7,-846.7,585.1,330.9,3155.0,6505.9,820.0,-40.8,-1494.0,9.0,0.1,3837.9,0.0,7084.4
2022-02-26 04:00:00,865.9,400.0,-35.0,0.0,2800.0,-2012.9,582.4,322.4,3139.2,6244.9,820.0,-40.8,-1710.1,9.0,0.1,3790.3,0.0,7085.4
2022-02-26 05:00:00,889.5,400.0,-36.0,0.0,2800.0,-2038.5,584.1,323.2,3142.9,6176.2,820.0,-40.8,-1844.0,9.0,0.1,3922.1,0.0,7085.4
2022-02-26 06:00:00,964.2,200.0,-39.0,0.0,761.8,-592.0,584.4,326.4,3164.7,6146.5,820.0,-40.8,-1477.0,9.0,1.4,4753.5,0.0,7085.4
2022-02-26 07:00:00,1750.2,300.0,-45.0,0.0,-1088.9,-255.9,598.1,326.7,3186.1,6269.5,820.0,-40.8,-780.0,9.0,20.7,5717.9,0.0,7088.4
2022-02-26 08:00:00,2931.4,300.0,-53.0,0.0,-2497.0,-237.0,602.3,326.4,3203.0,6364.1,820.0,-40.8,-525.1,9.2,615.6,6263.7,0.0,7088.4
2022-02-26 09:00:00,3114.0,-600.0,-62.0,-150.0,-1029.0,-509.3,603.2,324.1,3196.7,6663.4,820.0,-40.8,0.0,9.2,2308.1,5463.5,0.0,7087.4
2022-02-26 10:00:00,2205.7,-700.0,-69.0,-150.0,2900.0,-2400.0,600.8,322.7,3141.2,6800.4,820.0,-40.8,0.0,9.4,3869.7,4972.4,0.0,7086.4
2022-02-26 11:00:00,1637.5,-1300.0,-69.0,-200.0,2900.0,-2399.9,599.0,324.5,3129.0,6966.0,820.0,-40.8,0.0,21.3,4648.2,5209.0,0.0,7085.5
2022-02-26 12:00:00,958.6,-300.0,-68.0,-150.0,3100.0,-3060.4,600.2,317.9,3122.7,7502.0,820.0,-40.8,-513.6,31.9,4946.8,4820.9,0.0,7084.4
2022-02-26 13:00:00,863.6,0.0,-68.0,-100.0,3100.0,-3550.0,602.0,318.0,3118.8,8091.5,820.0,-40.8,-889.8,68.6,4913.9,4907.7,0.0,7084.4
2022-02-26 14:00:00,846.7,-200.0,-65.0,-100.0,2904.1,-4150.1,595.0,318.1,3115.0,8669.4,820.0,-40.8,-483.4,60.9,4713.0,4970.6,0.0,7084.4
2022-02-26 15:00:00,840.2,-300.0,-62.0,0.0,2700.0,-4269.6,595.8,317.3,3115.1,8748.0,820.0,-40.8,-1131.7,51.6,4083.1,4963.6,0.0,7084.4
2022-02-26 16:00:00,1222.7,-1000.0,-59.0,0.0,2625.0,-4455.0,598.6,316.8,3109.0,8443.2,820.0,-40.8,-292.4,69.7,3226.1,5426.0,0.0,7084.4
2022-02-26 17:00:00,1654.2,-1300.0,-58.0,0.0,988.6,-3056.6,603.1,324.3,3127.1,8547.2,820.0,-40.8,0.0,64.3,1889.6,5942.2,0.0,7084.4
2022-02-26 18:00:00,3880.4,-1200.0,-62.0,0.0,-1015.3,-1833.1,602.5,330.1,3135.4,7733.1,820.0,-40.8,0.0,27.1,518.7,6777.7,70.0,7084.4
2022-02-26 19:00:00,4070.6,-700.0,-68.0,-200.0,1662.8,-1894.4,599.8,327.9,3150.7,7370.3,870.0,-40.8,0.0,1.4,14.0,6803.3,0.0,7084.4
2022-02-26 20:00:00,4184.1,-200.0,-70.0,-200.0,3200.0,-3133.8,594.4,329.9,3133.3,7115.7,870.0,-40.8,0.0,0.3,1.8,7016.0,134.6,7085.4
2022-02-26 21:00:00,3901.7,-200.0,-66.0,-200.0,3200.0,-2997.5,594.2,329.7,3142.2,7027.8,985.0,-40.8,0.0,0.1,0.9,6983.0,190.1,7085.4
2022-02-26 22:00:00,2973.4,-200.0,-59.0,0.0,2975.0,-3757.1,568.2,330.0,3120.9,6814.8,1020.0,-40.8,0.0,0.0,0.6,6868.9,0.0,7085.4
2022-02-26 23:00:00,2198.6,-200.0,-52.0,0.0,2900.0,-3806.0,571.9,325.9,3104.8,6517.4,1055.0,-40.8,0.0,0.0,0.5,6421.2,0.0,7084.4
